,DATE,VOLUME,SOCIAL_VOLUME,SOCIAL_DOMINANCE,TWITTER_VOLUME,BEARISH_SENTIMENT,BULLISH_SENTIMENT,MARKET_DOMINANCE,MARKET_CAP
0,2021-09-06,89570882.13,377.7795275590551,0.0223057634814424,329.98818897637796,62.374015748031496,199.96456692913387,0.04907869953320251,1071218839.8554688
1,2021-09-07,120769597.21,377.7795275590551,0.0223057634814424,329.98818897637796,62.374015748031496,199.96456692913387,0.04907869953320251,1071218839.8554688
2,2021-09-08,120390335.07,377.7795275590551,0.0223057634814424,329.98818897637796,62.374015748031496,199.96456692913387,0.04907869953320251,1071218839.8554688
3,2021-09-09,371689898.39,377.7795275590551,0.0223057634814424,329.98818897637796,62.374015748031496,199.96456692913387,0.04907869953320251,1071218839.8554688
4,2021-09-10,367037003.1,377.7795275590551,0.0223057634814424,329.98818897637796,62.374015748031496,199.96456692913387,0.04907869953320251,1071218839.8554688
5,2021-09-11,133827947.95,377.7795275590551,0.0223057634814424,329.98818897637796,62.374015748031496,199.96456692913387,0.04907869953320251,1071218839.8554688
6,2021-09-12,87706642.49,377.7795275590551,0.0223057634814424,329.98818897637796,62.374015748031496,199.96456692913387,0.04907869953320251,1071218839.8554688
7,2021-09-13,281669138.81,377.7795275590551,0.0223057634814424,329.98818897637796,62.374015748031496,199.96456692913387,0.04907869953320251,1071218839.8554688
8,2021-09-14,276929726.59,377.7795275590551,0.0223057634814424,329.98818897637796,62.374015748031496,199.96456692913387,0.0601693084415836,1468245359.0
9,2021-09-15,125671340.07,440.0,0.0304284744131108,395.0,74.0,241.0,0.0576666294086373,1448859865.0
10,2021-09-16,87669545.35,327.0,0.0239176005746075,278.0,22.0,146.0,0.055948809611096,1394905001.0
11,2021-09-17,80985426.55,335.0,0.0255283803195238,314.0,52.0,106.0,0.0559634120649706,1373677396.0
12,2021-09-18,81647433.8,501.0,0.0343184063107507,456.0,102.0,208.0,0.0487256399713926,1233942897.0
13,2021-09-19,88331491.06,745.0,0.0569496977461679,702.0,140.0,429.0,0.0507603189236959,1251273629.0
14,2021-09-20,141952357.91,903.0,0.0654047343466842,848.0,153.0,599.0,0.056409139670442,1259691049.0
15,2021-09-21,121742790.82,815.0,0.064540908245002,776.0,96.0,602.0,0.0490185156910103,1027790944.0
16,2021-09-22,97826478.71,3330.0,0.2476491919050693,3296.0,93.0,3072.0,0.0452051233565996,1036486057.0
17,2021-09-23,86646542.41,458.0,0.0391394784023572,435.0,38.0,301.0,0.0489661824637832,1161514595.0
18,2021-09-24,95595466.77,130.0,0.0110804457407618,118.0,12.0,58.0,0.0514254654631316,1167053317.0
19,2021-09-25,45786683.97,177.0,0.01515561476996,171.0,33.0,97.0,0.0467608304323611,1053523033.0
20,2021-09-26,120258417.69,377.7795275590551,0.0223057634814424,329.98818897637796,62.374015748031496,199.96456692913387,0.0443190233268819,1005122334.0
21,2021-09-27,76633219.15,485.0,0.0346769396206557,473.0,93.0,283.0,0.0503795007611281,1111014684.0
22,2021-09-28,58341029.87,410.0,0.0315710525788929,394.0,42.0,285.0,0.0491892421675319,1044773706.0
23,2021-09-29,56304063.16,139.0,0.0109890544274425,136.0,24.0,76.0,0.0465477441054605,1006796087.0
24,2021-09-30,52625400.52,153.0,0.012045631687097,141.0,23.0,74.0,0.0458818063610461,1027276352.0
25,2021-10-01,96143885.56,313.0,0.0233774866587745,303.0,57.0,84.0,0.0421808581023564,1031064108.0
26,2021-10-02,51956233.9,332.0,0.0273152558995193,323.0,33.0,71.0,0.0464665191560606,1128124722.0
27,2021-10-03,50095689.57,170.0,0.0138762936582889,155.0,28.0,65.0,0.0451268656472979,1108265311.0
28,2021-10-04,57373797.48,151.0,0.0107181212198215,135.0,34.0,68.0,0.0460100680218638,1133562892.0
29,2021-10-05,121599530.97,340.0,0.0223797287050299,325.0,87.0,145.0,0.0435376269445346,1101073624.0
30,2021-10-06,75243643.72,230.0,0.0140729591149944,212.0,52.0,79.0,0.0461504614232685,1200471830.0
31,2021-10-07,58962255.03,259.0,0.015766658326774,241.0,35.0,113.0,0.0453528964455524,1169025525.0
